,solID,perfQ,#changes,pas,reliability,usecase,brf_clone,brf_moc,brf_mcnn,brf_moncnn,maxeval,probpas,moncnn,moc,clone,mcnn,action1,action2,action3,action4,target1,target2,target3,target4
1002,0.0,0.2123773521959568,14.670000000000002,15.0,0.8465975606077715,train-ticket,1.23,1.23,1.23,1.23,72,0.95,2.0,0.0,1.0,1.0,clone,moncnn,mcnn,moncnn,container-rebook,findAll,Sso,updateUser
992,0.0,0.2123773521959568,14.670000000000002,15.0,0.8465975606077715,train-ticket,1.23,1.23,1.23,1.23,72,0.95,2.0,0.0,1.0,1.0,clone,moncnn,mcnn,moncnn,container-rebook,findAll,Sso,updateUser
810,1415.0,0.2124017126232032,17.0,0.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,rebook,Rebook,getByID,updateUser
808,1410.0,0.2124017126232032,17.0,0.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,rebook,Rebook,getByID,updateUser
813,1422.0,0.2124017126232032,17.0,0.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,rebook,Rebook,getByID,updateUser
1063,5069.0,0.2124017126232032,6.63,15.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.80,3.0,0.0,1.0,0.0,moncnn,moncnn,clone,moncnn,getByID,updateUser,container-seat,rebook
814,1426.0,0.2124017126232032,17.0,0.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,rebook,Rebook,getByID,updateUser
474,270.0,0.2124017126232032,6.0600000000000005,15.0,0.6568669105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,2.0,0.0,2.0,0.0,moncnn,clone,moncnn,clone,rebook,container-verification,updateUser,container-seat
455,4344.0,0.2124017126232032,4.83,15.0,0.6568669105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,2.0,0.0,1.0,1.0,moncnn,clone,moncnn,mcnn,updateUser,container-verification,rebook,New-Component_djdtoqfgmt
807,1399.0,0.2124017126232032,17.0,0.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,rebook,Rebook,getByID,updateUser
532,2530.0,0.2124017126232032,6.47,14.0,0.6568669105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,2.0,1.0,1.0,0.0,moncnn,moc,clone,moncnn,updateUser,rebook,container-verification,rebook
542,4233.0,0.2124017126232032,6.47,14.0,0.6568669105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,2.0,1.0,1.0,0.0,moncnn,moc,clone,moncnn,updateUser,rebook,container-verification,rebook
479,695.0,0.2124017126232032,6.0600000000000005,15.0,0.6568669105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,2.0,0.0,2.0,0.0,moncnn,clone,moncnn,clone,rebook,container-verification,updateUser,container-seat
804,1387.0,0.2124017126232032,17.0,0.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,rebook,Rebook,getByID,updateUser
801,858.0,0.2124017126232032,17.0,0.0,0.7582429105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,rebook,Rebook,getByID,updateUser
574,5444.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
571,4937.0,0.2126650883261148,6.47,14.0,0.6606950205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,2.0,1.0,1.0,0.0,clone,moc,moncnn,moncnn,container-order-other,findAll,rebook,modify
572,5440.0,0.2126650883261148,6.47,14.0,0.6606950205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,2.0,1.0,1.0,0.0,clone,moc,moncnn,moncnn,container-order-other,findAll,rebook,modify
566,4889.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
573,5441.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
563,4875.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
562,4862.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
567,4912.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
570,4936.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
565,4887.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
564,4886.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
560,4766.0,0.2126650883261148,6.47,14.0,0.6606950205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,2.0,1.0,1.0,0.0,clone,moc,moncnn,moncnn,container-order-other,findAll,rebook,modify
569,4921.0,0.2126650883261148,6.47,14.0,0.6606950205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,2.0,1.0,1.0,0.0,clone,moc,moncnn,moncnn,container-order-other,findAll,rebook,modify
561,4818.0,0.2126650883261148,7.04,14.0,0.7620710205627286,train-ticket,1.23,1.64,1.45,1.80,82,0.55,3.0,1.0,0.0,0.0,moncnn,moc,moncnn,moncnn,getByID,findAll,rebook,modify
73,4275.0,0.214508339658898,8.93,15.0,0.6576589105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.95,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-rebook,updateUser,modify
77,4354.0,0.214508339658898,8.93,15.0,0.6576589105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.95,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-rebook,updateUser,modify
972,0.0,0.2185413738936535,4.92,14.0,0.6639234006077714,train-ticket,1.23,1.23,1.23,1.23,72,0.95,0.0,1.0,3.0,0.0,clone,clone,moc,clone,container-order-other,container-verification,modify,container-login
590,3138.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
589,3060.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
588,3058.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
587,3053.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
576,2091.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
577,2100.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
586,3003.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
583,2714.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
582,2686.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
581,2683.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
578,2141.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
579,2270.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
580,2680.0,0.2195171303916478,15.7,14.0,0.3000618105627285,train-ticket,1.23,1.64,1.45,1.80,72,0.80,0.0,1.0,2.0,1.0,clone,clone,mcnn,moc,container-sso,container-station,Rebook,getByID
979,0.0,0.2238062190835643,10.41,14.0,0.2299315900000001,train-ticket,1.23,1.23,1.23,1.23,72,0.95,1.0,1.0,1.0,1.0,clone,moc,mcnn,moncnn,container-sso,getByID,Login,generate
374,3294.0,0.2284312418016112,6.47,16.0,0.6564314205627285,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,1.0,1.0,0.0,clone,moc,moncnn,moncnn,container-verification,getByID,findAll,rebook
362,847.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
355,46.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
364,1523.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
359,104.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
358,101.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
356,96.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
361,621.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
363,882.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
352,15.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
353,27.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
367,1532.0,0.2303418076487099,12.080000000000002,15.0,0.42933256,train-ticket,1.23,1.64,1.45,1.80,102,0.55,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-verification,Login,rebook,modify
528,2401.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
529,2406.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
530,2407.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
531,2526.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
533,2531.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
534,2593.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
535,2596.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
536,2667.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
537,4215.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
539,4223.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
471,254.0,0.233225337046661,14.19,16.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,1.0,0.0,2.0,1.0,clone,moncnn,clone,mcnn,container-verification,rebook,container-travel-plan,Sso
540,4224.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
543,4298.0,0.233225337046661,5.9,13.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-verification,rebook
470,246.0,0.233225337046661,14.19,16.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,1.0,0.0,2.0,1.0,clone,moncnn,clone,mcnn,container-verification,rebook,container-travel-plan,Sso
464,55.0,0.233225337046661,14.19,16.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,1.0,0.0,2.0,1.0,clone,moncnn,clone,mcnn,container-verification,rebook,container-travel-plan,Sso
466,130.0,0.233225337046661,14.19,16.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,1.0,0.0,2.0,1.0,clone,moncnn,clone,mcnn,container-verification,rebook,container-travel-plan,Sso
472,259.0,0.233225337046661,14.19,16.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,1.0,0.0,2.0,1.0,clone,moncnn,clone,mcnn,container-verification,rebook,container-travel-plan,Sso
469,239.0,0.233225337046661,14.19,16.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,1.0,0.0,2.0,1.0,clone,moncnn,clone,mcnn,container-verification,rebook,container-travel-plan,Sso
477,678.0,0.233225337046661,14.19,16.0,0.5272448505627285,train-ticket,1.23,1.64,1.45,1.80,72,0.55,1.0,0.0,2.0,1.0,clone,moncnn,clone,mcnn,container-verification,rebook,container-travel-plan,Sso
1095,277.0,0.233225337046661,14.76,16.0,0.6286208505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.80,2.0,0.0,1.0,1.0,moncnn,moncnn,clone,mcnn,getByID,rebook,container-travel-plan,Sso
1093,65.0,0.233225337046661,14.76,16.0,0.6286208505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.80,2.0,0.0,1.0,1.0,moncnn,moncnn,clone,mcnn,getByID,rebook,container-travel-plan,Sso
568,4913.0,0.2352941176470588,5.9,15.0,0.5217008505627285,train-ticket,1.23,1.64,1.45,1.80,82,0.55,1.0,1.0,2.0,0.0,clone,moc,moncnn,clone,container-verification,rebook,getByID,container-login
826,4715.0,0.2430115384693577,8.52,0.0,0.6588074205627286,train-ticket,1.23,1.64,1.45,1.80,72,0.00,2.0,0.0,2.0,0.0,clone,clone,moncnn,moncnn,container-verification,container-rebook,getByID,findAll
809,1411.0,0.2452479805200302,17.0,0.0,0.7167096605627286,train-ticket,1.23,1.64,1.45,1.80,82,0.00,3.0,0.0,0.0,1.0,moncnn,mcnn,moncnn,moncnn,modify,Rebook,getByID,updateUser
175,6888.0,0.2452482085410694,8.52,0.0,0.8465975606077715,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,0.0,2.0,0.0,clone,clone,moncnn,moncnn,container-rebook,container-verification,updateUser,modify
165,6755.0,0.2452902064525049,6.63,0.0,0.7159176605627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,3.0,0.0,1.0,0.0,moncnn,clone,moncnn,moncnn,rebook,container-verification,updateUser,modify
173,6876.0,0.2452902064525049,6.63,0.0,0.7159176605627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,3.0,0.0,1.0,0.0,moncnn,clone,moncnn,moncnn,rebook,container-verification,updateUser,modify
746,0.0,0.2561177420705167,6.63,14.0,0.5497603900000001,train-ticket,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,1.0,0.0,clone,moncnn,moncnn,moncnn,container-sso,getByID,rebook,login
743,0.0,0.2561177420705167,6.63,14.0,0.5497603900000001,train-ticket,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,1.0,0.0,clone,moncnn,moncnn,moncnn,container-sso,getByID,rebook,login
738,0.0,0.2561177420705167,6.63,14.0,0.5497603900000001,train-ticket,1.23,1.23,1.23,1.23,82,0.95,3.0,0.0,1.0,0.0,clone,moncnn,moncnn,moncnn,container-sso,getByID,rebook,login
148,84.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
149,93.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
144,13.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
146,60.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
147,73.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
151,132.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
155,861.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
158,1116.0,0.2579851869127284,5.9,0.0,0.4233889105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,1.0,1.0,2.0,0.0,clone,moc,clone,moncnn,container-sso,rebook,container-order-other,updateUser
558,539.0,0.27109521005582,9.84,13.0,0.6579247506077714,train-ticket,1.23,1.64,1.45,1.80,82,0.55,0.0,0.0,4.0,0.0,clone,clone,clone,clone,container-sso,container-verification,container-rebook,container-admin-user
815,2078.0,0.2711828155622572,16.43,0.0,0.6576589105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-sso,Rebook,getByID,updateUser
812,1419.0,0.2711828155622572,16.43,0.0,0.6576589105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-sso,Rebook,getByID,updateUser
802,1061.0,0.2711828155622572,16.43,0.0,0.6576589105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-sso,Rebook,getByID,updateUser
800,826.0,0.2711828155622572,16.43,0.0,0.6576589105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-sso,Rebook,getByID,updateUser
811,1418.0,0.2711828155622572,16.43,0.0,0.6576589105627285,train-ticket,1.23,1.64,1.45,1.80,82,0.00,2.0,0.0,1.0,1.0,clone,mcnn,moncnn,moncnn,container-sso,Rebook,getByID,updateUser
648,4951.0,0.2711828497060359,7.949999999999999,14.0,0.7875468106077714,train-ticket,1.23,1.64,1.45,1.80,82,0.95,1.0,0.0,3.0,0.0,clone,clone,moncnn,clone,container-verification,container-sso,updateUser,container-rebook
189,3040.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
188,3036.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
180,2992.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
176,2950.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
187,3033.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
182,2999.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
183,3003.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
186,3028.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
185,3025.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
178,2971.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
181,2998.0,0.2712252420349679,6.47,0.0,0.6513229105627285,train-ticket,1.23,1.64,1.45,1.80,102,0.00,2.0,1.0,1.0,0.0,moncnn,clone,moc,moncnn,getByID,container-verification,rebook,updateUser
